0,1,2,3,4,5,6
0,tabular_robustEDAC,0.5,5,0.01,0.02,0.9947843417391722
0,tabular_robustEDAC,0.5,5,0.01,0.0,0.0665178888962835
0,true_model,0.5,5,0.01,0.26,0.0
0,true_model,0.5,5,0.01,0.04,1.0
0,true_model,0.5,5,0.01,0.2,0.0
0,true_model,0.5,5,0.01,0.24,0.0
0,true_model,0.5,5,0.01,0.18,0.0
0,true_model,0.5,5,0.01,0.06,1.0
0,true_model,0.5,5,0.01,0.0,1.0
0,true_model,0.5,5,0.01,0.0,1.0
0,true_model,0.5,5,0.01,0.02,1.0
0,true_model,0.5,5,0.01,0.0,1.0
0,VI_model,0.5,5,0.01,0.26,0.0
0,VI_model,0.5,5,0.01,0.04,1.0
0,VI_model,0.5,5,0.01,0.2,0.0
0,VI_model,0.5,5,0.01,0.24,0.0
0,VI_model,0.5,5,0.01,0.18,0.0
0,VI_model,0.5,5,0.01,0.06,1.0
0,VI_model,0.5,5,0.01,0.0,1.0
0,VI_model,0.5,5,0.01,0.0,1.0
0,VI_model,0.5,5,0.01,0.02,1.0
0,VI_model,0.5,5,0.01,0.0,1.0
0,tabular_EDAC,0.5,25,0.01,0.27,0.4496705892319784
0,tabular_EDAC,0.5,25,0.01,0.06,0.7650302732959219
0,tabular_EDAC,0.5,25,0.01,0.21,0.46217439506736435
0,tabular_EDAC,0.5,25,0.01,0.2,0.4960472079667344
0,tabular_EDAC,0.5,25,0.01,0.15,0.5513949539569862
0,tabular_EDAC,0.5,25,0.01,0.04,0.994540185598178
0,tabular_EDAC,0.5,25,0.01,0.02,0.6669427293425589
0,tabular_EDAC,0.5,25,0.01,0.03,0.9128025579126815
0,tabular_EDAC,0.5,25,0.01,0.02,0.969955223814766
0,tabular_EDAC,0.5,25,0.01,0.01,0.7779853544381878
0,tabular_robustEDAC,0.5,25,0.01,0.27,0.4582975148888779
0,tabular_robustEDAC,0.5,25,0.01,0.06,0.6394623515504533
0,tabular_robustEDAC,0.5,25,0.01,0.21,0.4598866440477001
0,tabular_robustEDAC,0.5,25,0.01,0.2,0.49077075219476823
0,tabular_robustEDAC,0.5,25,0.01,0.15,0.5601086863244625
0,tabular_robustEDAC,0.5,25,0.01,0.04,0.9834266698413064
0,tabular_robustEDAC,0.5,25,0.01,0.02,0.6112600270473525
0,tabular_robustEDAC,0.5,25,0.01,0.03,0.9935639057222431
0,tabular_robustEDAC,0.5,25,0.01,0.02,0.9924804701435993
0,tabular_robustEDAC,0.5,25,0.01,0.01,0.9831831592414286
0,true_model,0.5,25,0.01,0.27,0.0
0,true_model,0.5,25,0.01,0.06,1.0
0,true_model,0.5,25,0.01,0.21,0.0
0,true_model,0.5,25,0.01,0.2,0.0
0,true_model,0.5,25,0.01,0.15,0.0
0,true_model,0.5,25,0.01,0.04,1.0
0,true_model,0.5,25,0.01,0.02,1.0
0,true_model,0.5,25,0.01,0.03,1.0
